total_mentions;total_followers;total_medals;year;participant_id
16664;21879;0;2020;9575
21879;25483;0;2012;9576
18735;23927;0;2020;9577
22312;16734;0;2020;9578
16850;24337;0;2016;9579
15144;22443;0;2020;9580
23607;25750;1;2016;9581
21099;29723;0;2012;9581
29028;21594;1;2016;9582
22100;24746;0;2012;9582
28246;22482;0;2020;9583
18440;30208;0;2020;9584
20884;20597;0;2016;9585
28768;27359;0;2012;9585
17318;16069;1;2016;9586
17980;20657;0;2012;9586
28723;18328;0;2016;9587
20924;17967;0;2012;9587
27063;22929;0;2020;9589
25253;19266;0;2016;9590
25702;20519;0;2020;9591
16384;28188;0;2016;9592
26588;25561;0;2020;9593
29942;20717;0;2016;9595
24834;20042;0;2012;9596
18478;19360;0;2016;9597
16570;26283;0;2020;9598
22355;25165;1;2016;9599
21030;19881;0;2012;9601
23782;19689;0;2012;9602
28853;26012;0;2016;9603
29328;20006;0;2020;9604
29797;23143;0;2020;9605
28723;21128;0;2016;9606
24021;20196;0;2020;9607
22347;24631;0;2020;9608
15825;23102;1;2012;9609
20959;26761;0;2016;9610
25498;30151;0;2012;9610
26420;23474;0;2012;9611
20473;22962;0;2020;9612
29531;22315;0;2020;9613
28384;29748;0;2020;9614
23463;25131;0;2016;9615
17641;15619;0;2020;9616
15167;26598;0;2020;9617
29133;22801;1;2012;9618
18719;23558;0;2012;9619
18183;20735;0;2020;9620
27973;22399;0;2016;9621
16672;21444;0;2020;9622
18996;16824;0;2012;9624
18889;21875;0;2016;9625
20899;28189;0;2012;9626
26370;27589;0;2016;9627
25317;13823;0;2020;9628
28032;25252;0;2016;9629
23180;22569;0;2016;9630
21164;28831;0;2016;9631
21692;16430;1;2016;9632
24722;22231;0;2020;9633
19422;30522;0;2016;9634
15109;19946;0;2020;9635
19612;26749;0;2016;9636
15367;22127;1;2016;9637
15276;24690;0;2020;9639
20933;20718;0;2012;9640
26106;26540;1;2016;9641
18445;16599;0;2016;9642
25249;30540;0;2012;9642
21933;21883;0;2020;9643
22070;29771;0;2016;9644
15095;24162;1;2016;9645
18487;18278;0;2020;9646
15275;29596;0;2012;9647
15244;28907;0;2016;9648
21690;16900;1;2016;9649
27775;25573;0;2012;9649
24668;19998;1;2020;9650
15976;23451;0;2020;9651
26000;17488;0;2016;9652
27149;23970;0;2012;9652
24429;17913;0;2020;9653
29203;16758;0;2016;9654
16795;16703;0;2012;9655
25354;23929;0;2020;9656
22827;13656;0;2016;9657
25366;18057;0;2020;9658
25426;22000;0;2012;9660
23786;25453;0;2016;9661
26928;17258;0;2020;9662
25120;22651;0;2016;9663
29640;29007;0;2012;9663
25960;23944;0;2020;9664
25028;24833;0;2020;9665
29686;22998;0;2020;9666
21924;21860;0;2016;9667
18504;23495;0;2012;9667
23033;20045;0;2012;9668
18907;23669;1;2020;9669
24834;25648;0;2012;9670
20176;18123;0;2020;9671
23259;19633;1;2020;9672
26647;30297;0;2012;9673
15073;15222;0;2020;9674
17541;26110;0;2012;9675
20213;18710;0;2012;9676
19278;16211;0;2012;9677
25731;20499;0;2016;9678
26152;27836;0;2012;9678
15176;21495;0;2012;9679
28836;23537;0;2012;9680
26176;24972;0;2012;9681
18208;24254;1;2016;9682
15536;27087;0;2020;9683
25194;21308;0;2012;9684
22493;25213;0;2016;9685
17056;12027;0;2012;9685
24074;22612;0;2016;9686
26369;23266;0;2012;9686
21397;17841;0;2020;9687
21267;28534;1;2016;9688
20066;30271;2;2012;9688
27489;18831;0;2016;9689
28829;30598;0;2012;9689
18587;18747;0;2012;9690
26874;27449;0;2020;9691
25428;13729;0;2012;9692
19765;31373;1;2016;9693
26000;27400;0;2016;9694
15762;18757;0;2012;9694
17158;28856;0;2020;9695
24610;20138;0;2016;9696
17624;26019;0;2012;9696
18863;21960;0;2020;9697
16807;22160;0;2020;9698
18501;23801;0;2012;9699
17143;25100;0;2020;9700
29121;22378;1;2020;9701
21470;20523;0;2016;9702
21955;24479;0;2020;9703
28555;18699;0;2020;9704
18018;20809;0;2020;9705
27058;25228;0;2016;9706
22410;24053;0;2012;9706
21634;22792;1;2016;9707
28973;18497;0;2016;9708
18935;16090;1;2016;9709
21437;25692;0;2012;9709
16114;27561;0;2020;9710
29633;28080;0;2016;9711
28839;20289;0;2016;9712
20297;20357;0;2012;9712
20003;18467;0;2012;9713
16814;22004;0;2016;9714
26011;24036;0;2012;9715
28954;20184;0;2020;9716
27501;20323;0;2012;9717
29546;21955;2;2020;9718
21593;24020;0;2020;9719
28528;24358;0;2020;9720
20321;25908;0;2020;9721
24596;18430;0;2020;9722
17378;20889;0;2016;9723
19713;21663;0;2012;9724
17232;18263;0;2012;9725
25553;21117;0;2016;9726
23605;26543;0;2012;9727
27047;29142;0;2012;9728
19358;17635;2;2016;9729
19769;28118;0;2012;9729
23431;24748;1;2016;9730
15705;22318;1;2016;9731
17157;20637;1;2020;9732
16763;24085;0;2012;9733
27273;20732;0;2016;9734
21226;29163;0;2012;9734
23755;28327;0;2012;9735
29445;19449;0;2012;9736
17578;18042;1;2020;9738
16543;15998;0;2020;9739
24029;25576;0;2020;9740
23216;26861;0;2020;9741
26399;13337;0;2012;9742
26589;27694;0;2012;9743
20312;13424;0;2016;9744
18074;30986;0;2016;9745
16785;14746;1;2016;9746
24135;26357;0;2012;9746
15773;23016;0;2020;9747
22434;29958;0;2016;9748
19880;17768;0;2012;9749
27197;17584;0;2020;9750
27544;29980;0;2020;9751
23379;18706;0;2020;9752
16949;23373;0;2012;9754
20671;25344;0;2020;9755
24733;23118;0;2020;9757
25999;26010;0;2012;9758
17337;31073;0;2012;9759
17555;27812;0;2020;9760
16982;22824;0;2012;9761
22742;20784;0;2016;9762
21040;26306;0;2016;9763
21368;14970;0;2020;9764
27429;21617;0;2012;9765
27697;16856;0;2016;9766
21692;19986;0;2020;9767
16823;27424;2;2020;9768
28309;32469;0;2012;9769
17073;20181;0;2016;9770
18307;26423;1;2012;9770
28450;16554;0;2016;9771
17653;25004;0;2016;9772
29180;19905;0;2016;9773
24658;15369;0;2016;9774
23804;19574;0;2020;9775
25376;25831;0;2020;9776
24358;19735;0;2012;9777
25961;16352;1;2012;9778
20622;19450;0;2016;9779
15867;24724;0;2012;9779
27753;27750;0;2020;9780
17001;16614;0;2012;9781
22523;23925;0;2012;9782
23426;24955;0;2012;9783
25151;19496;0;2012;9784
21901;21216;0;2020;9785
18903;28464;0;2020;9786
28229;21392;0;2016;9787
16128;25292;0;2012;9787
16500;22233;0;2016;9788
21442;24169;0;2012;9788
21127;21728;0;2016;9789
25589;20347;0;2020;9790
24579;17378;0;2020;9791
23816;15201;0;2020;9792
15055;24350;0;2012;9793
18498;27699;0;2016;9794
16024;21536;1;2016;9795
24302;27836;0;2012;9795
22322;27838;0;2012;9796
20964;23396;0;2012;9797
28054;27054;0;2016;9798
28496;18684;0;2020;9799
28026;31226;0;2020;9800
28594;22102;0;2016;9801
17342;22983;1;2020;9802
22708;21529;0;2012;9803
28902;24847;0;2012;9804
20663;14214;0;2016;9805
20228;16832;0;2020;9806
25199;22110;0;2016;9807
24678;13937;0;2020;9808
24971;18771;0;2016;9810
27025;14665;0;2020;9811
22145;20781;0;2012;9812
17595;25908;0;2016;9813
16654;21984;0;2016;9814
16726;20296;0;2020;9815
19349;32261;0;2020;9816
29399;22000;0;2020;9817
16881;13534;0;2016;9818
18781;22604;0;2016;9819
19979;32631;0;2020;9820
28582;26531;0;2012;9821
17348;19767;0;2020;9822
21797;21309;0;2012;9823
24224;18142;0;2020;9824
27253;25004;0;2020;9825
19022;22324;0;2020;9826
22182;25041;0;2012;9827
25371;29276;1;2016;9828
28013;20846;0;2012;9828
21884;30317;0;2016;9829
29365;21604;0;2020;9830
23081;26630;0;2012;9831
22286;21910;1;2020;9832
16304;20627;0;2020;9833
24113;24037;0;2020;9834
26054;28197;0;2016;9835
22392;21199;1;2012;9836
17200;16258;0;2020;9838
22471;24493;0;2020;9840
24290;23473;3;2020;9841
19592;22364;0;2012;9842
18531;27273;0;2012;9843
21076;26063;0;2016;9844
17177;25226;0;2012;9844
16054;22568;0;2016;9845
26448;15201;1;2020;9846
17457;17290;1;2016;9847
25668;32405;0;2012;9848
27508;18726;0;2016;9849
27222;16760;0;2012;9849
28472;20680;0;2012;9850
24958;30471;0;2012;9851
22467;27431;0;2020;9852
23752;16988;0;2016;9853
19929;24998;0;2016;9854
17540;23750;0;2012;9854
17400;24048;0;2016;9855
21207;15214;0;2012;9856
19744;28199;0;2016;9857
23741;28410;0;2020;9858
21603;25626;0;2020;9859
26650;17901;0;2020;9860
28076;23680;0;2016;9861
17027;21003;0;2020;9862
18000;22706;0;2016;9863
26292;25685;1;2012;9863
22285;21389;0;2020;9864
29257;20614;0;2016;9865
22538;24046;1;2012;9865
29317;21329;0;2016;9866
24311;20496;0;2016;9867
21454;15806;0;2012;9867
18741;20414;1;2020;9868
16841;21837;1;2012;9868
25245;16933;0;2012;9869
18842;18802;0;2020;9870
28280;18526;0;2020;9871
19041;17778;0;2020;9872
25359;28278;0;2012;9873
24606;23824;0;2012;9874
29688;21557;0;2016;9875
26661;25385;0;2020;9876
19978;13977;0;2020;9877
22445;20069;0;2020;9878
20211;24707;0;2012;9879
15382;23984;0;2016;9880
27701;22557;0;2012;9880
18776;24682;0;2016;9881
22675;25361;1;2016;9882
23155;14976;0;2016;9883
29911;24922;0;2012;9883
22109;23792;0;2020;9884
28752;26444;0;2012;9885
21484;18488;0;2020;9886
24624;24923;1;2016;9887
29744;23193;1;2012;9887
15650;19217;1;2016;9888
29091;24389;0;2016;9889
24769;21073;0;2020;9890
18274;17693;0;2020;9891
27976;24026;0;2016;9892
28032;24750;0;2012;9892
21212;17914;0;2020;9893
25523;28317;0;2012;9894
22755;14341;0;2020;9895
28821;25328;0;2020;9896
20441;19852;0;2020;9897
27140;16625;0;2016;9898
16695;16196;0;2020;9899
16902;18396;0;2020;9901
17959;23420;0;2016;9902
25221;17087;0;2016;9903
28173;19713;0;2016;9904
29651;24432;0;2020;9906
26892;19112;1;2020;9907
16649;21794;1;2016;9908
27648;22072;0;2012;9908
21520;14444;0;2012;9909
19770;20073;0;2020;9910
20711;16938;0;2012;9911
21145;20229;0;2016;9912
18519;21398;0;2020;9913
19949;19290;0;2020;9914
29146;30422;0;2016;9915
22359;22442;0;2016;9916
17603;22465;0;2012;9916
23341;17692;0;2020;9917
22276;21333;0;2012;9918
25816;17725;0;2012;9919
19093;26604;0;2012;9920
19375;17864;0;2020;9921
15645;29439;0;2020;9922
29145;27573;0;2016;9923
25685;22085;0;2012;9924
23700;26958;0;2020;9925
17023;14486;0;2012;9926
22977;18266;0;2020;9927
28767;15349;1;2016;9928
26562;26270;0;2012;9928
17137;22369;0;2012;9929
15583;20023;0;2020;9930
25113;16978;0;2016;9931
23411;17420;0;2016;9932
24895;20430;0;2020;9933
22870;22613;0;2020;9934
29316;26716;0;2012;9935
16543;23741;0;2020;9936
27884;17630;0;2012;9937
23475;17983;0;2016;9938
25669;25093;0;2012;9938
20063;29030;1;2016;9939
18166;21899;0;2012;9940
27487;24576;1;2016;9941
16408;19693;0;2016;9942
24802;25054;0;2020;9943
28485;15355;0;2020;9944
24794;17983;0;2016;9945
15636;28034;0;2012;9946
21614;17954;1;2020;9947
15857;24956;0;2012;9948
25765;27292;0;2020;9949
24214;19612;0;2012;9950
15836;27944;0;2012;9951
28413;27948;0;2012;9952
22224;20875;0;2016;9953
21398;30272;0;2012;9953
25996;20430;1;2016;9954
22947;22098;1;2020;9955
19994;29203;0;2012;9956
24619;15545;2;2012;9957
20556;20346;0;2020;9958
17054;23876;0;2012;9959
24359;28224;0;2016;9960
18082;23929;0;2012;9960
22254;23661;0;2016;9961
22562;12668;0;2012;9962
29402;16846;0;2012;9963
17640;17428;0;2020;9965
17031;15733;0;2016;9966
16245;23199;0;2012;9966
16887;30706;0;2016;9967
18844;18946;0;2020;9968
25051;21015;0;2012;9969
19239;24970;0;2020;9970
19283;18331;0;2016;9971
20552;25068;0;2016;9972
21372;25074;0;2020;9973
15519;16037;1;2016;9974
24319;23449;2;2012;9974
27442;18330;0;2020;9975
28007;27369;0;2020;9976
18716;24509;0;2016;9977
16452;27071;0;2016;9978
22791;29049;0;2012;9978
17752;21839;0;2020;9979
15839;25003;0;2012;9980
18888;25541;0;2016;9981
21106;18465;0;2012;9981
29058;24457;0;2012;9982
27262;21978;0;2016;9983
24346;22511;0;2016;9984
21091;20425;0;2016;9985
27525;26658;0;2012;9985
26698;27309;1;2016;9986
23721;22597;0;2012;9986
17210;22101;0;2016;9987
25406;21662;0;2016;9988
16723;19017;0;2020;9989
19374;24985;0;2012;9990
16559;23919;0;2012;9991
28769;19241;0;2016;9992
18414;18070;0;2020;9993
20450;20957;0;2016;9994
16117;21473;0;2016;9995
15718;21751;0;2016;9996
22182;21462;0;2020;9997
19285;23499;0;2020;9998
25060;19182;0;2020;9999
20421;16632;0;2020;10000
21919;20104;0;2020;10001
15124;28173;0;2016;10002
18772;24768;0;2016;10003
27823;19123;0;2012;10003
29802;16984;0;2012;10005
28278;19603;0;2016;10006
27919;15249;0;2012;10007
16224;20368;0;2016;10008
25606;25079;0;2012;10008
23955;24937;0;2020;10009
23270;23822;0;2020;10010
24866;21606;0;2016;10011
25745;24004;0;2020;10012
28143;23259;0;2016;10013
19794;23986;0;2016;10014
21679;25836;0;2012;10014
19758;23946;0;2012;10015
23072;22983;0;2012;10016
27423;12472;0;2016;10017
24529;25694;0;2020;10018
16319;19722;0;2012;10019
17741;21996;0;2016;10020
23317;29827;1;2020;10021
21674;21473;1;2016;10022
20140;20545;0;2012;10022
29271;19998;0;2020;10023
18411;16878;0;2016;10024
17475;26778;0;2012;10024
27500;13514;0;2020;10025
19019;29299;0;2016;10026
15173;20004;0;2016;10027
21424;22071;0;2016;10028
21680;25567;0;2012;10028
28185;26690;0;2016;10029
26443;23383;0;2012;10029
27709;24942;0;2020;10030
23761;25122;0;2020;10031
29234;22998;0;2020;10032
15087;21721;0;2012;10033
16384;13325;0;2016;10034
22117;21453;0;2012;10034
15756;18088;0;2012;10035
25362;17640;0;2016;10036
15975;14087;0;2016;10037
23683;21763;0;2012;10037
16959;23402;0;2016;10038
25735;20762;0;2012;10038
21403;22019;1;2012;10039
21569;26325;0;2012;10040
17647;28784;0;2012;10041
17483;26879;0;2012;10042
22216;12177;0;2012;10043
26936;25713;0;2016;10044
19659;30849;0;2016;10045
26692;25957;0;2012;10045
22373;18091;0;2020;10046
29362;28497;1;2020;10047
28453;21261;0;2012;10048
18634;14099;0;2016;10049
18101;15074;0;2020;10050
26869;23204;0;2020;10051
26054;18487;0;2016;10052
21377;13987;0;2020;10053
25290;23759;0;2016;10054
28238;23559;0;2012;10054
26290;25113;1;2012;10056
24389;20109;0;2020;10057
17871;26490;1;2016;10058
25394;20402;1;2012;10058
15174;22048;0;2016;10059
24588;28657;0;2020;10060
25340;24734;0;2020;10061
17037;18572;0;2016;10062
21341;23740;0;2020;10063
24921;22117;0;2012;10064
19486;22119;0;2012;10065
29574;22592;0;2016;10066
25164;20538;0;2012;10066
16319;27303;0;2020;10067
17807;21343;0;2012;10068
22675;15649;0;2020;10069
24325;12454;1;2016;10070
21663;26134;0;2012;10070
20514;26840;0;2016;10071
23323;21339;0;2012;10071
19159;24183;0;2012;10072
19113;20794;0;2016;10073
21722;23030;0;2016;10074
16041;32358;0;2020;10075
16841;24127;0;2012;10076
24155;16672;1;2016;10077
27089;28845;0;2012;10078
25087;17123;0;2020;10079
25147;14748;1;2020;10080
26641;27510;0;2016;10081
24914;21019;0;2012;10082
16093;19525;0;2016;10083
28976;20867;0;2012;10083
26192;21898;0;2020;10084
24840;24320;0;2012;10085
28706;26312;0;2020;10086
17310;30922;0;2016;10087
16963;16450;0;2020;10088
18661;26542;0;2012;10089
18065;23913;0;2016;10090
26773;23320;0;2020;10091
26696;20730;0;2016;10092
25260;20563;0;2020;10093
17263;22791;0;2020;10094
28130;20974;0;2016;10095
19271;28406;0;2012;10095
26255;13667;0;2020;10096
28095;32853;0;2016;10097
22611;21075;1;2020;10098
18430;27598;1;2020;10099
24358;15903;0;2016;10100
25649;28296;0;2020;10101
19657;26168;0;2016;10102
16349;25210;0;2016;10103
23413;13484;0;2020;10104
20021;24692;0;2012;10105
15770;15763;0;2020;10106
18852;22959;1;2016;10107
18919;22130;0;2020;10108
19213;29866;0;2012;10109
20273;22926;0;2020;10110
23796;23466;2;2020;10111
20809;24353;0;2016;10112
17064;31380;0;2016;10113
26926;18974;0;2012;10114
16854;20931;0;2020;10115
16159;22291;0;2016;10116
27838;15244;0;2020;10117
29376;19927;0;2016;10118
22938;22691;0;2012;10118
15322;25308;0;2016;10119
19694;16388;0;2012;10119
29997;15491;0;2020;10120
20006;14807;0;2016;10121
27747;24849;0;2016;10122
20061;17756;1;2016;10123
23526;23303;0;2012;10123
21494;26101;0;2012;10124
20779;17431;0;2020;10125
29208;25415;0;2016;10126
24016;19498;0;2012;10126
23664;26922;0;2020;10127
19475;21631;0;2016;10128
21107;19921;0;2012;10128
28409;21456;0;2012;10130
26451;18667;0;2012;10131
26332;25032;0;2016;10132
18394;20042;0;2012;10132
20836;12114;0;2012;10133
29726;22379;0;2016;10134
25950;22822;0;2020;10135
25854;18193;0;2016;10136
17029;27739;0;2012;10136
28661;18053;0;2012;10137
26553;20742;0;2012;10138
20327;25677;0;2016;10139
29102;20855;0;2012;10139
28027;20977;0;2012;10140
16749;22355;0;2016;10141
29476;19750;0;2012;10141
17401;17507;0;2020;10142
23456;29118;0;2016;10143
22934;23762;0;2012;10144
15873;21078;1;2016;10145
24639;23535;0;2012;10145
27937;32251;0;2012;10146
20750;28518;0;2020;10147
21072;29510;0;2020;10148
24774;23374;0;2020;10149
20236;20385;0;2012;10150
20155;22242;0;2020;10151
19358;25196;0;2016;10152
15910;20498;0;2012;10152
17113;20000;0;2020;10153
20369;25781;0;2016;10154
20242;18522;0;2012;10154
26318;14675;0;2016;10155
15569;25636;0;2016;10156
25828;15607;0;2012;10156
28419;20442;1;2020;10157
27648;18334;0;2016;10158
29108;25020;0;2012;10158
19761;31556;0;2012;10159
28946;17126;0;2020;10160
22860;18491;0;2020;10161
25809;26441;0;2016;10162
22120;25060;0;2020;10163
26144;20958;0;2020;10164
23081;26550;0;2016;10165
25513;28240;0;2016;10166
29491;24584;0;2020;10167
18150;31755;0;2016;10168
29914;21005;0;2016;10169
29503;20402;0;2012;10169
26521;16102;0;2016;10170
15608;22314;0;2012;10170
17505;18397;0;2012;10171
29280;21325;0;2012;10172
29699;17863;0;2016;10173
15982;24284;0;2012;10174
21189;27249;0;2016;10175
29053;24720;0;2020;10176
26713;27591;0;2012;10177
25667;28946;0;2020;10178
23565;21407;0;2020;10179
15850;17785;0;2012;10180
23639;27678;0;2020;10181
17304;23434;1;2016;10182
17851;21276;0;2016;10183
29936;19540;0;2012;10183
18636;27143;0;2020;10184
17921;22748;0;2012;10185
28725;25156;0;2012;10186
16880;25662;0;2016;10187
23494;18058;0;2012;10187
26441;18478;0;2012;10188
27526;21072;0;2020;10189
17445;17004;0;2012;10190
15423;25370;0;2012;10191
20754;23093;0;2020;10192
28739;28286;0;2020;10193
24673;23728;2;2020;10194
17200;21957;0;2012;10195
28108;22893;0;2012;10196
21240;30996;0;2020;10197
16121;26228;1;2016;10198
16524;26968;0;2020;10199
28797;17323;0;2016;10200
16243;13080;0;2020;10201
26661;32109;0;2020;10202
21949;17328;0;2016;10203
16762;13028;0;2012;10203
22483;17479;0;2020;10204
20458;24599;0;2020;10205
29303;21998;1;2012;10206
19860;18154;0;2012;10207
21641;28524;0;2016;10208
28077;25731;0;2020;10209
20710;22254;0;2016;10210
22705;25735;0;2012;10211
23471;23827;0;2020;10212
26985;19925;0;2020;10213
23064;12686;0;2012;10214
21463;14590;1;2016;10215
26734;24043;0;2012;10215
27946;19278;0;2012;10216
16029;27885;0;2020;10217
15547;19229;0;2012;10218
17244;23368;0;2012;10219
22255;19855;0;2020;10220
20252;18433;0;2020;10221
20800;27652;0;2020;10222
15021;25188;0;2016;10223
21546;21624;0;2012;10224
16896;16552;0;2016;10225
15905;24030;0;2016;10226
28319;18246;0;2016;10227
29516;25277;0;2012;10227
22875;23863;0;2020;10228
20110;27233;0;2012;10229
26424;23576;0;2020;10230
24072;20528;0;2020;10231
25489;21185;0;2020;10232
29419;15740;1;2020;10233
16020;22355;0;2012;10234
17290;23517;0;2012;10235
23217;29791;0;2020;10236
27693;25568;0;2012;10237
29798;28025;0;2012;10238
18110;24547;0;2016;10239
18784;16583;0;2020;10240
18817;21021;0;2016;10241
23135;27278;0;2012;10242
19340;17347;0;2016;10243
18271;16884;0;2012;10243
23928;21476;0;2012;10245
15337;15686;0;2020;10247
19163;27993;0;2020;10248
28492;13502;0;2012;10249
19859;17291;0;2012;10250
19427;18784;0;2020;10251
26069;14469;0;2020;10252
23911;26882;0;2020;10253
22930;23458;1;2016;10254
22612;20756;0;2012;10254
27277;25704;1;2016;10255
22585;19541;0;2020;10256
22549;23524;0;2020;10257
17519;20123;0;2012;10258
20147;25331;2;2020;10259
21852;29571;0;2016;10260
21254;15023;0;2012;10261
29337;13707;0;2020;10262
23967;28392;0;2020;10263
23007;25671;0;2012;10264
26433;30500;0;2020;10265
25763;25650;0;2012;10266
20685;30428;1;2016;10267
27452;24614;0;2012;10267
27665;23537;1;2016;10268
24246;22037;0;2012;10268
23692;17327;0;2016;10269
29076;20214;1;2016;10270
22737;27218;0;2012;10270
18422;25330;0;2020;10271
17655;25012;0;2016;10272
15395;25023;0;2012;10273
18445;18323;0;2020;10274
19719;32122;0;2012;10275
16223;16729;0;2020;10276
24678;18515;0;2020;10277
17735;18694;0;2016;10278
22468;22044;0;2012;10278
21456;13979;0;2020;10279
15253;29272;0;2020;10280
19595;30335;0;2012;10281
28417;21196;0;2012;10282
24626;24590;0;2016;10283
28607;31209;0;2020;10284
15324;24136;0;2020;10285
